ID,Prob1
167123, 0.96
167124, 0.23
167125, 0.04
167126, 0.53
167127, 0.05
167128, 0.25
167129, 0.05
167130, 0.15
167131, 0.23
167132, 0.14
167133, 0.05
167134, 0.15
167135, 0.03
167136, 0.65
167137, 0.65
167138, 0.57
167139, 0.03
167140, 0.35
167141, 0.17
167142, 0.83
167143, 0.05
167144, 0.34
167145, 0.35
167146, 0.54
167147, 0.64
167148, 0.05
167149, 0.04
167150, 0.70
167151, 0.05
167152, 0.12
167153, 0.25
167154, 0.04
167155, 0.54
167156, 0.68
167157, 0.04
167158, 0.88
167159, 0.25
167160, 0.62
167161, 0.95
167162, 0.50
167163, 0.04
167164, 0.03
167165, 0.95
167166, 0.05
167167, 0.58
167168, 0.83
167169, 0.96
167170, 0.97
167171, 0.96
167172, 0.25
167173, 0.14
167174, 0.05
167175, 0.15
167176, 0.32
167177, 0.81
167178, 0.54
167179, 0.55
167180, 0.15
167181, 0.53
167182, 0.04
167183, 0.05
167184, 0.03
167185, 0.95
167186, 0.04
167187, 0.85
167188, 0.03
167189, 0.24
167190, 0.05
167191, 0.03
167192, 0.97
167193, 0.05
167194, 0.64
167195, 0.39
167196, 0.65
167197, 0.05
167198, 0.65
167199, 0.04
167200, 0.04
167201, 0.04
167202, 0.04
167203, 0.68
167204, 0.19
167205, 0.04
167206, 0.68
167207, 0.12
167208, 0.39
167209, 0.03
167210, 0.39
167211, 0.05
167212, 0.22
167213, 0.63
167214, 0.36
167215, 0.95
167216, 0.14
167217, 0.68
167218, 0.50
167219, 0.75
167220, 0.75
167221, 0.85
167222, 0.35
167223, 0.38
167224, 0.03
167225, 0.65
167226, 0.45
167227, 0.12
167228, 0.14
167229, 0.83
167230, 0.81
167231, 0.12
167232, 0.05
167233, 0.11
167234, 0.18
167235, 0.23
167236, 0.45
167237, 0.25
167238, 0.05
167239, 0.09
167240, 0.16
167241, 0.08
167242, 0.17
167243, 0.05
167244, 0.68
167245, 0.21
167246, 0.20
167247, 0.73
167248, 0.25
167249, 0.14
167250, 0.03
167251, 0.39
167252, 0.41
167253, 0.04
167254, 0.05
167255, 0.55
167256, 0.14
167257, 0.60
167258, 0.64
167259, 0.04
167260, 0.62
167261, 0.04
167262, 0.04
167263, 0.58
167264, 0.65
167265, 0.41
167266, 0.96
167267, 0.81
167268, 0.41
167269, 0.21
167270, 0.25
167271, 0.59
167272, 0.57
167273, 0.05
167274, 0.12
167275, 0.44
167276, 0.70
167277, 0.58
167278, 0.29
167279, 0.05
167280, 0.25
167281, 0.59
167282, 0.95
167283, 0.12
167284, 0.05
167285, 0.15
167286, 0.85
167287, 0.25
167288, 0.95
167289, 0.43
167290, 0.32
167291, 0.04
167292, 0.41
167293, 0.59
167294, 0.37
167295, 0.63
167296, 0.04
167297, 0.05
167298, 0.03
167299, 0.61
167300, 0.45
167301, 0.19
167302, 0.95
167303, 0.95
167304, 0.35
167305, 0.14
167306, 0.75
167307, 0.25
167308, 0.04
167309, 0.04
167310, 0.14
167311, 0.24
167312, 0.28
167313, 0.75
167314, 0.40
167315, 0.05
167316, 0.46
167317, 0.50
167318, 0.59
167319, 0.38
167320, 0.03
167321, 0.75
167322, 0.38
167323, 0.05
167324, 0.03
167325, 0.03
167326, 0.10
167327, 0.05
167328, 0.03
167329, 0.04
167330, 0.61
167331, 0.41
167332, 0.35
167333, 0.95
167334, 0.03
167335, 0.30
167336, 0.79
167337, 0.85
167338, 0.11
167339, 0.55
167340, 0.96
167341, 0.05
167342, 0.32
167343, 0.88
167344, 0.65
167345, 0.41
167346, 0.05
167347, 0.66
167348, 0.95
167349, 0.43
167350, 0.62
167351, 0.03
167352, 0.97
167353, 0.14
167354, 0.03
167355, 0.45
167356, 0.23
167357, 0.15
167358, 0.21
167359, 0.19
167360, 0.14
167361, 0.19
167362, 0.35
167363, 0.84
167364, 0.04
167365, 0.04
167366, 0.54
167367, 0.04
167368, 0.20
167369, 0.05
167370, 0.04
167371, 0.09
167372, 0.04
167373, 0.46
167374, 0.35
167375, 0.15
167376, 0.05
167377, 0.14
167378, 0.04
167379, 0.21
167380, 0.15
167381, 0.50
167382, 0.14
167383, 0.03
167384, 0.19
167385, 0.15
167386, 0.65
167387, 0.03
167388, 0.11
167389, 0.35
167390, 0.95
167391, 0.05
167392, 0.12
167393, 0.12
167394, 0.23
167395, 0.15
167396, 0.03
167397, 0.05
167398, 0.16
167399, 0.05
167400, 0.22
167401, 0.21
167402, 0.83
167403, 0.25
167404, 0.53
167405, 0.62
167406, 0.03
167407, 0.41
167408, 0.08
167409, 0.05
167410, 0.05
167411, 0.10
167412, 0.23
167413, 0.23
167414, 0.95
167415, 0.54
167416, 0.15
167417, 0.22
167418, 0.72
167419, 0.04
167420, 0.04
167421, 0.05
167422, 0.05
167423, 0.50
167424, 0.03
167425, 0.83
167426, 0.05
167427, 0.96
167428, 0.50
167429, 0.24
167430, 0.38
167431, 0.79
167432, 0.68
167433, 0.14
167434, 0.03
167435, 0.15
167436, 0.03
167437, 0.25
167438, 0.03
167439, 0.05
167440, 0.05
167441, 0.12
167442, 0.43
167443, 0.42
167444, 0.03
167445, 0.04
167446, 0.28
167447, 0.30
167448, 0.32
167449, 0.05
167450, 0.77
167451, 0.54
167452, 0.04
167453, 0.95
167454, 0.04
167455, 0.04
167456, 0.03
167457, 0.03
167458, 0.75
167459, 0.31
167460, 0.03
167461, 0.77
167462, 0.05
167463, 0.53
167464, 0.39
167465, 0.03
167466, 0.10
167467, 0.04
167468, 0.12
167469, 0.05
167470, 0.68
167471, 0.20
167472, 0.05
167473, 0.43
167474, 0.50
167475, 0.04
167476, 0.39
167477, 0.32
167478, 0.59
167479, 0.44
167480, 0.45
167481, 0.35
167482, 0.04
167483, 0.11
167484, 0.88
167485, 0.50
167486, 0.59
167487, 0.66
167488, 0.03
167489, 0.05
167490, 0.97
167491, 0.35
167492, 0.04
167493, 0.03
167494, 0.04
167495, 0.26
167496, 0.71
167497, 0.59
167498, 0.74
167499, 0.04
167500, 0.41
167501, 0.03
167502, 0.77
167503, 0.02
167504, 0.04
167505, 0.21
167506, 0.03
167507, 0.25
167508, 0.25
167509, 0.29
167510, 0.04
167511, 0.54
167512, 0.38
167513, 0.05
167514, 0.54
167515, 0.62
167516, 0.54
167517, 0.05
167518, 0.03
167519, 0.68
167520, 0.50
167521, 0.04
167522, 0.03
167523, 0.03
167524, 0.82
167525, 0.23
167526, 0.32
167527, 0.04
167528, 0.28
167529, 0.75
167530, 0.05
167531, 0.15
167532, 0.27
167533, 0.23
167534, 0.41
167535, 0.05
167536, 0.05
167537, 0.85
167538, 0.04
167539, 0.25
167540, 0.25
167541, 0.88
167542, 0.96
167543, 0.50
167544, 0.96
167545, 0.04
167546, 0.61
167547, 0.05
167548, 0.01
167549, 0.15
167550, 0.01
167551, 0.03
167552, 0.05
167553, 0.97
167554, 0.45
167555, 0.05
167556, 0.04
167557, 0.46
167558, 0.15
167559, 0.14
167560, 0.41
167561, 0.23
167562, 0.12
167563, 0.44
167564, 0.04
167565, 0.35
167566, 0.05
167567, 0.96
167568, 0.12
167569, 0.68
167570, 0.35
167571, 0.09
167572, 0.05
167573, 0.21
167574, 0.05
167575, 0.50
167576, 0.62
167577, 0.45
167578, 0.25
167579, 0.45
167580, 0.55
167581, 0.25
167582, 0.05
167583, 0.85
167584, 0.05
167585, 0.86
167586, 0.05
167587, 0.81
167588, 0.84
167589, 0.04
167590, 0.03
167591, 0.03
167592, 0.25
167593, 0.15
167594, 0.75
167595, 0.03
167596, 0.05
167597, 0.18
167598, 0.43
167599, 0.33
167600, 0.03
167601, 0.66
167602, 0.05
167603, 0.05
167604, 0.05
167605, 0.30
167606, 0.23
167607, 0.03
167608, 0.31
167609, 0.05
167610, 0.46
167611, 0.97
167612, 0.68
167613, 0.04
167614, 0.31
167615, 0.04
167616, 0.08
167617, 0.45
167618, 0.75
167619, 0.34
167620, 0.04
167621, 0.38
167622, 0.31
167623, 0.13
167624, 0.05
167625, 0.25
167626, 0.05
167627, 0.86
167628, 0.15
167629, 0.04
167630, 0.15
167631, 0.35
167632, 0.32
167633, 0.03
167634, 0.68
167635, 0.74
167636, 0.13
167637, 0.89
167638, 0.41
167639, 0.05
167640, 0.45
167641, 0.05
167642, 0.78
167643, 0.05
167644, 0.38
167645, 0.04
167646, 0.35
167647, 0.04
167648, 0.04
167649, 0.04
167650, 0.54
167651, 0.25
167652, 0.23
167653, 0.97
167654, 0.61
167655, 0.03
167656, 0.08
167657, 0.70
167658, 0.15
167659, 0.04
167660, 0.23
167661, 0.15
167662, 0.15
167663, 0.04
167664, 0.04
167665, 0.03
167666, 0.50
167667, 0.68
167668, 0.03
167669, 0.03
167670, 0.04
167671, 0.31
167672, 0.15
167673, 0.04
167674, 0.31
167675, 0.10
167676, 0.54
167677, 0.50
167678, 0.77
167679, 0.75
167680, 0.04
167681, 0.04
167682, 0.65
167683, 0.50
167684, 0.35
167685, 0.65
167686, 0.96
167687, 0.14
167688, 0.58
167689, 0.22
167690, 0.12
167691, 0.17
167692, 0.04
167693, 0.04
167694, 0.03
167695, 0.23
167696, 0.72
167697, 0.05
167698, 0.11
167699, 0.32
167700, 0.45
167701, 0.22
167702, 0.89
167703, 0.64
167704, 0.15
167705, 0.59
167706, 0.19
167707, 0.59
167708, 0.04
167709, 0.04
167710, 0.05
167711, 0.35
167712, 0.04
167713, 0.23
167714, 0.14
167715, 0.24
167716, 0.04
167717, 0.54
167718, 0.19
167719, 0.05
167720, 0.03
167721, 0.13
167722, 0.97
167723, 0.05
167724, 0.72
167725, 0.65
167726, 0.35
167727, 0.19
167728, 0.55
167729, 0.05
167730, 0.03
167731, 0.31
167732, 0.65
167733, 0.55
167734, 0.21
167735, 0.15
167736, 0.25
167737, 0.31
167738, 0.25
167739, 0.23
167740, 0.03
167741, 0.05
167742, 0.95
167743, 0.46
167744, 0.32
167745, 0.84
167746, 0.41
167747, 0.42
167748, 0.46
167749, 0.10
167750, 0.85
167751, 0.16
167752, 0.50
167753, 0.03
167754, 0.54
167755, 0.75
167756, 0.38
167757, 0.81
167758, 0.15
167759, 0.25
167760, 0.32
167761, 0.85
167762, 0.27
167763, 0.96
167764, 0.24
167765, 0.05
167766, 0.41
167767, 0.04
167768, 0.12
167769, 0.25
167770, 0.53
167771, 0.05
167772, 0.15
167773, 0.11
167774, 0.04
167775, 0.04
167776, 0.04
167777, 0.96
167778, 0.77
167779, 0.05
167780, 0.29
167781, 0.41
167782, 0.78
167783, 0.75
167784, 0.03
167785, 0.55
167786, 0.68
167787, 0.05
167788, 0.65
167789, 0.53
167790, 0.04
167791, 0.05
167792, 0.37
167793, 0.12
167794, 0.05
167795, 0.23
167796, 0.30
167797, 0.04
167798, 0.12
167799, 0.91
167800, 0.96
167801, 0.85
167802, 0.25
167803, 0.03
167804, 0.15
167805, 0.04
167806, 0.96
167807, 0.55
167808, 0.29
167809, 0.96
167810, 0.54
167811, 0.03
167812, 0.04
167813, 0.68
167814, 0.26
167815, 0.03
167816, 0.15
167817, 0.03
167818, 0.03
167819, 0.50
167820, 0.18
167821, 0.18
167822, 0.67
167823, 0.38
167824, 0.05
167825, 0.96
167826, 0.62
167827, 0.97
167828, 0.11
167829, 0.04
167830, 0.32
167831, 0.27
167832, 0.09
167833, 0.25
167834, 0.04
167835, 0.04
167836, 0.32
167837, 0.05
167838, 0.15
167839, 0.75
167840, 0.59
167841, 0.25
167842, 0.15
167843, 0.04
167844, 0.37
167845, 0.41
167846, 0.37
167847, 0.97
167848, 0.96
167849, 0.25
167850, 0.19
167851, 0.85
167852, 0.15
167853, 0.65
167854, 0.75
167855, 0.04
167856, 0.05
167857, 0.68
167858, 0.04
167859, 0.03
167860, 0.55
167861, 0.04
167862, 0.15
167863, 0.65
167864, 0.65
167865, 0.04
167866, 0.18
167867, 0.25
167868, 0.14
167869, 0.28
167870, 0.29
167871, 0.05
167872, 0.77
167873, 0.11
167874, 0.15
167875, 0.59
167876, 0.05
167877, 0.03
167878, 0.29
167879, 0.56
167880, 0.08
167881, 0.01
167882, 0.50
167883, 0.75
167884, 0.05
167885, 0.05
167886, 0.79
167887, 0.25
167888, 0.45
167889, 0.50
167890, 0.91
167891, 0.88
167892, 0.96
167893, 0.50
167894, 0.03
167895, 0.68
167896, 0.09
167897, 0.42
167898, 0.77
167899, 0.04
167900, 0.79
167901, 0.35
167902, 0.04
167903, 0.46
167904, 0.65
167905, 0.09
167906, 0.25
167907, 0.30
167908, 0.77
167909, 0.68
167910, 0.23
167911, 0.46
167912, 0.43
167913, 0.75
167914, 0.05
167915, 0.77
167916, 0.18
167917, 0.21
167918, 0.09
167919, 0.12
167920, 0.96
167921, 0.03
167922, 0.28
167923, 0.05
167924, 0.95
167925, 0.04
167926, 0.34
167927, 0.19
167928, 0.35
167929, 0.04
167930, 0.05
167931, 0.09
167932, 0.04
167933, 0.12
167934, 0.41
167935, 0.14
167936, 0.89
167937, 0.97
167938, 0.03
167939, 0.86
167940, 0.23
167941, 0.43
167942, 0.14
167943, 0.25
167944, 0.46
167945, 0.03
167946, 0.04
167947, 0.46
167948, 0.35
167949, 0.68
167950, 0.18
167951, 0.86
167952, 0.05
167953, 0.05
167954, 0.35
167955, 0.03
167956, 0.22
167957, 0.41
167958, 0.25
167959, 0.05
167960, 0.65
167961, 0.35
167962, 0.21
167963, 0.57
167964, 0.56
167965, 0.92
167966, 0.21
167967, 0.21
167968, 0.65
167969, 0.12
167970, 0.03
167971, 0.05
167972, 0.85
167973, 0.25
167974, 0.14
167975, 0.31
167976, 0.50
167977, 0.54
167978, 0.34
167979, 0.95
167980, 0.40
167981, 0.62
167982, 0.05
167983, 0.55
167984, 0.19
167985, 0.85
167986, 0.19
167987, 0.12
167988, 0.31
167989, 0.03
167990, 0.39
167991, 0.53
167992, 0.25
167993, 0.61
167994, 0.53
167995, 0.19
167996, 0.65
167997, 0.09
167998, 0.54
167999, 0.04
168000, 0.23
168001, 0.68
168002, 0.69
168003, 0.03
168004, 0.12
168005, 0.39
168006, 0.05
168007, 0.05
168008, 0.02
168009, 0.23
168010, 0.25
168011, 0.72
168012, 0.19
168013, 0.35
168014, 0.04
168015, 0.97
168016, 0.03
168017, 0.21
168018, 0.14
168019, 0.04
168020, 0.04
168021, 0.18
168022, 0.04
168023, 0.09
168024, 0.46
168025, 0.04
168026, 0.41
168027, 0.14
168028, 0.03
168029, 0.75
168030, 0.30
168031, 0.74
168032, 0.96
168033, 0.97
168034, 0.12
168035, 0.97
168036, 0.46
168037, 0.03
168038, 0.10
168039, 0.32
168040, 0.59
168041, 0.58
168042, 0.41
168043, 0.15
168044, 0.03
168045, 0.91
168046, 0.05
168047, 0.04
168048, 0.77
168049, 0.26
168050, 0.53
168051, 0.90
168052, 0.30
168053, 0.03
168054, 0.88
168055, 0.84
168056, 0.15
168057, 0.03
168058, 0.05
168059, 0.04
168060, 0.35
168061, 0.96
168062, 0.70
168063, 0.55
168064, 0.35
168065, 0.79
168066, 0.25
168067, 0.15
168068, 0.26
168069, 0.05
168070, 0.11
168071, 0.50
168072, 0.35
168073, 0.35
168074, 0.21
168075, 0.50
168076, 0.35
168077, 0.68
168078, 0.29
168079, 0.14
168080, 0.66
168081, 0.04
168082, 0.19
168083, 0.56
168084, 0.05
168085, 0.04
168086, 0.27
168087, 0.23
168088, 0.25
168089, 0.95
168090, 0.05
168091, 0.62
168092, 0.79
168093, 0.95
168094, 0.37
168095, 0.04
168096, 0.27
168097, 0.05
168098, 0.50
168099, 0.85
168100, 0.95
168101, 0.05
168102, 0.04
168103, 0.04
168104, 0.97
168105, 0.25
168106, 0.26
168107, 0.91
168108, 0.71
168109, 0.45
168110, 0.85
168111, 0.03
168112, 0.75
168113, 0.03
168114, 0.19
168115, 0.05
168116, 0.61
168117, 0.03
168118, 0.41
168119, 0.46
168120, 0.95
168121, 0.96
168122, 0.14
168123, 0.73
168124, 0.95
168125, 0.77
168126, 0.88
168127, 0.05
168128, 0.15
168129, 0.44
168130, 0.79
168131, 0.97
168132, 0.65
168133, 0.23
168134, 0.05
168135, 0.59
168136, 0.05
168137, 0.53
168138, 0.32
168139, 0.05
168140, 0.05
168141, 0.05
168142, 0.32
168143, 0.04
168144, 0.85
168145, 0.85
168146, 0.96
168147, 0.03
168148, 0.75
168149, 0.05
168150, 0.62
168151, 0.03
168152, 0.10
168153, 0.25
168154, 0.03
168155, 0.31
168156, 0.04
168157, 0.95
168158, 0.95
168159, 0.04
168160, 0.04
168161, 0.47
168162, 0.54
168163, 0.32
168164, 0.37
168165, 0.05
168166, 0.03
168167, 0.75
168168, 0.09
168169, 0.18
168170, 0.68
168171, 0.71
168172, 0.38
168173, 0.15
168174, 0.46
168175, 0.04
168176, 0.45
168177, 0.23
168178, 0.95
168179, 0.38
168180, 0.03
168181, 0.30
168182, 0.23
168183, 0.78
168184, 0.96
168185, 0.45
168186, 0.55
168187, 0.34
168188, 0.05
168189, 0.03
168190, 0.05
168191, 0.53
168192, 0.21
168193, 0.50
168194, 0.64
168195, 0.05
168196, 0.05
168197, 0.35
168198, 0.41
168199, 0.29
168200, 0.08
168201, 0.62
168202, 0.58
168203, 0.71
168204, 0.35
168205, 0.84
168206, 0.75
168207, 0.96
168208, 0.55
168209, 0.18
168210, 0.97
168211, 0.05
168212, 0.03
168213, 0.64
168214, 0.97
168215, 0.85
168216, 0.19
168217, 0.71
168218, 0.04
168219, 0.21
168220, 0.45
168221, 0.03
168222, 0.75
168223, 0.25
168224, 0.05
168225, 0.03
168226, 0.05
168227, 0.29
168228, 0.17
168229, 0.14
168230, 0.97
168231, 0.04
168232, 0.04
168233, 0.35
168234, 0.04
168235, 0.05
168236, 0.14
168237, 0.72
168238, 0.75
168239, 0.55
168240, 0.03
168241, 0.25
168242, 0.50
168243, 0.65
168244, 0.41
168245, 0.45
168246, 0.04
168247, 0.65
168248, 0.12
168249, 0.04
168250, 0.70
168251, 0.03
168252, 0.04
168253, 0.25
168254, 0.41
168255, 0.88
168256, 0.15
168257, 0.68
168258, 0.15
168259, 0.35
168260, 0.58
168261, 0.03
168262, 0.32
168263, 0.96
168264, 0.25
168265, 0.77
168266, 0.32
168267, 0.09
168268, 0.98
168269, 0.32
168270, 0.04
168271, 0.70
168272, 0.25
168273, 0.97
168274, 0.65
168275, 0.25
168276, 0.05
168277, 0.65
168278, 0.32
168279, 0.11
168280, 0.71
168281, 0.03
168282, 0.46
168283, 0.21
168284, 0.14
168285, 0.91
168286, 0.91
168287, 0.91
168288, 0.05
168289, 0.39
168290, 0.04
168291, 0.25
168292, 0.03
168293, 0.54
168294, 0.14
168295, 0.96
168296, 0.35
168297, 0.03
168298, 0.77
168299, 0.97
168300, 0.88
168301, 0.04
168302, 0.47
168303, 0.69
168304, 0.32
168305, 0.46
168306, 0.27
168307, 0.05
168308, 0.41
168309, 0.04
168310, 0.05
168311, 0.07
168312, 0.03
168313, 0.05
168314, 0.96
168315, 0.03
168316, 0.02
168317, 0.39
168318, 0.96
168319, 0.69
168320, 0.03
168321, 0.88
168322, 0.03
168323, 0.14
168324, 0.05
168325, 0.32
168326, 0.75
168327, 0.25
168328, 0.12
168329, 0.62
168330, 0.23
168331, 0.04
168332, 0.62
168333, 0.05
168334, 0.03
168335, 0.83
168336, 0.85
168337, 0.35
168338, 0.72
168339, 0.97
168340, 0.04
168341, 0.54
168342, 0.05
168343, 0.10
168344, 0.05
168345, 0.58
168346, 0.50
168347, 0.77
168348, 0.81
168349, 0.15
168350, 0.04
168351, 0.97
168352, 0.15
168353, 0.46
168354, 0.18
168355, 0.05
168356, 0.37
168357, 0.04
168358, 0.68
168359, 0.68
168360, 0.35
168361, 0.15
168362, 0.45
168363, 0.25
168364, 0.04
168365, 0.50
168366, 0.22
168367, 0.96
168368, 0.14
168369, 0.04
168370, 0.31
168371, 0.15
168372, 0.55
168373, 0.88
168374, 0.23
168375, 0.21
168376, 0.32
168377, 0.23
168378, 0.45
168379, 0.03
168380, 0.04
168381, 0.03
168382, 0.04
168383, 0.34
168384, 0.04
168385, 0.42
168386, 0.04
168387, 0.86
168388, 0.19
168389, 0.04
168390, 0.05
168391, 0.89
168392, 0.03
168393, 0.03
168394, 0.05
168395, 0.35
168396, 0.46
168397, 0.03
168398, 0.96
168399, 0.46
168400, 0.25
168401, 0.38
168402, 0.39
168403, 0.04
168404, 0.15
168405, 0.05
168406, 0.23
168407, 0.03
168408, 0.04
168409, 0.85
168410, 0.35
168411, 0.05
168412, 0.37
168413, 0.66
168414, 0.12
168415, 0.46
168416, 0.81
168417, 0.53
168418, 0.04
168419, 0.15
168420, 0.95
168421, 0.84
168422, 0.91
168423, 0.57
168424, 0.05
168425, 0.29
168426, 0.54
168427, 0.25
168428, 0.02
168429, 0.03
168430, 0.04
168431, 0.04
168432, 0.41
168433, 0.14
168434, 0.97
168435, 0.05
168436, 0.04
168437, 0.66
168438, 0.58
168439, 0.53
168440, 0.96
168441, 0.16
168442, 0.32
168443, 0.14
168444, 0.19
168445, 0.45
168446, 0.04
168447, 0.05
168448, 0.96
168449, 0.97
168450, 0.39
168451, 0.68
168452, 0.77
168453, 0.05
168454, 0.95
168455, 0.05
168456, 0.23
168457, 0.15
168458, 0.25
168459, 0.03
168460, 0.55
168461, 0.03
168462, 0.03
168463, 0.05
168464, 0.03
168465, 0.05
168466, 0.14
168467, 0.04
168468, 0.36
168469, 0.03
168470, 0.08
168471, 0.35
168472, 0.71
168473, 0.10
168474, 0.85
168475, 0.46
168476, 0.23
168477, 0.28
168478, 0.05
168479, 0.55
168480, 0.43
168481, 0.77
168482, 0.05
168483, 0.88
168484, 0.35
168485, 0.79
168486, 0.05
168487, 0.03
168488, 0.57
168489, 0.04
168490, 0.12
168491, 0.25
168492, 0.17
168493, 0.05
168494, 0.55
168495, 0.75
168496, 0.97
168497, 0.25
168498, 0.03
168499, 0.55
168500, 0.28
168501, 0.10
168502, 0.03
168503, 0.21
168504, 0.05
168505, 0.34
168506, 0.04
168507, 0.14
168508, 0.85
168509, 0.81
168510, 0.65
168511, 0.88
168512, 0.03
168513, 0.22
168514, 0.58
168515, 0.04
168516, 0.19
168517, 0.05
168518, 0.64
168519, 0.22
168520, 0.68
168521, 0.96
168522, 0.04
168523, 0.25
168524, 0.03
168525, 0.12
168526, 0.85
168527, 0.25
168528, 0.05
168529, 0.32
168530, 0.04
168531, 0.03
168532, 0.86
168533, 0.68
168534, 0.15
168535, 0.58
168536, 0.05
168537, 0.66
168538, 0.96
168539, 0.50
168540, 0.55
168541, 0.15
168542, 0.58
168543, 0.41
168544, 0.23
168545, 0.42
168546, 0.12
168547, 0.05
168548, 0.86
168549, 0.04
168550, 0.43
168551, 0.03
168552, 0.43
168553, 0.04
168554, 0.29
168555, 0.05
168556, 0.85
168557, 0.05
168558, 0.79
168559, 0.15
168560, 0.91
168561, 0.05
168562, 0.35
168563, 0.03
168564, 0.04
168565, 0.23
168566, 0.05
168567, 0.04
168568, 0.05
168569, 0.45
168570, 0.12
168571, 0.54
168572, 0.50
168573, 0.38
168574, 0.05
168575, 0.75
168576, 0.47
168577, 0.05
168578, 0.38
168579, 0.04
168580, 0.29
168581, 0.50
168582, 0.77
168583, 0.04
168584, 0.04
168585, 0.41
168586, 0.19
168587, 0.18
168588, 0.50
168589, 0.50
168590, 0.29
168591, 0.05
168592, 0.04
168593, 0.03
168594, 0.58
168595, 0.81
168596, 0.29
168597, 0.05
168598, 0.03
168599, 0.65
168600, 0.81
168601, 0.15
168602, 0.47
168603, 0.45
168604, 0.05
168605, 0.71
168606, 0.54
168607, 0.72
168608, 0.45
168609, 0.09
168610, 0.05
168611, 0.53
168612, 0.17
168613, 0.12
168614, 0.05
168615, 0.23
168616, 0.12
168617, 0.68
168618, 0.05
168619, 0.15
168620, 0.18
168621, 0.15
168622, 0.05
168623, 0.03
168624, 0.19
168625, 0.95
168626, 0.05
168627, 0.04
168628, 0.35
168629, 0.31
168630, 0.25
168631, 0.37
168632, 0.44
168633, 0.03
168634, 0.15
168635, 0.50
168636, 0.30
168637, 0.05
168638, 0.65
168639, 0.59
168640, 0.96
168641, 0.05
168642, 0.95
168643, 0.03
168644, 0.29
168645, 0.59
168646, 0.04
168647, 0.62
168648, 0.03
168649, 0.05
168650, 0.91
168651, 0.70
168652, 0.66
168653, 0.04
168654, 0.68
168655, 0.05
168656, 0.03
168657, 0.30
168658, 0.79
168659, 0.05
168660, 0.81
168661, 0.35
168662, 0.53
168663, 0.14
168664, 0.65
168665, 0.85
168666, 0.04
168667, 0.50
168668, 0.05
168669, 0.95
168670, 0.15
168671, 0.55
168672, 0.03
168673, 0.04
168674, 0.66
168675, 0.41
168676, 0.35
168677, 0.23
168678, 0.21
168679, 0.91
168680, 0.21
168681, 0.72
168682, 0.21
168683, 0.14
168684, 0.32
168685, 0.11
168686, 0.29
168687, 0.03
168688, 0.50
168689, 0.21
168690, 0.27
168691, 0.97
168692, 0.05
168693, 0.29
168694, 0.14
168695, 0.96
168696, 0.32
168697, 0.09
168698, 0.68
168699, 0.04
168700, 0.05
168701, 0.10
168702, 0.04
168703, 0.40
168704, 0.15
168705, 0.58
168706, 0.39
168707, 0.65
168708, 0.03
168709, 0.53
168710, 0.88
168711, 0.25
168712, 0.86
168713, 0.85
168714, 0.56
168715, 0.32
168716, 0.03
168717, 0.03
168718, 0.21
168719, 0.75
168720, 0.25
168721, 0.75
168722, 0.50
168723, 0.04
168724, 0.25
168725, 0.16
168726, 0.41
168727, 0.22
168728, 0.97
168729, 0.37
168730, 0.55
168731, 0.55
168732, 0.04
168733, 0.26
168734, 0.08
168735, 0.14
168736, 0.04
168737, 0.05
168738, 0.05
168739, 0.03
168740, 0.59
168741, 0.45
168742, 0.21
168743, 0.12
168744, 0.25
168745, 0.04
168746, 0.14
168747, 0.15
168748, 0.36
168749, 0.65
168750, 0.05
168751, 0.03
168752, 0.73
168753, 0.41
168754, 0.32
168755, 0.15
168756, 0.84
168757, 0.91
168758, 0.75
168759, 0.27
168760, 0.57
168761, 0.03
168762, 0.03
168763, 0.05
168764, 0.15
168765, 0.76
168766, 0.04
168767, 0.97
168768, 0.03
168769, 0.85
168770, 0.18
168771, 0.05
168772, 0.59
168773, 0.85
168774, 0.05
168775, 0.21
168776, 0.12
168777, 0.05
168778, 0.30
168779, 0.75
168780, 0.62
168781, 0.05
168782, 0.64
168783, 0.68
168784, 0.53
168785, 0.19
168786, 0.66
168787, 0.31
168788, 0.68
168789, 0.15
168790, 0.04
168791, 0.23
168792, 0.79
168793, 0.03
168794, 0.29
168795, 0.97
168796, 0.85
168797, 0.50
168798, 0.75
168799, 0.59
168800, 0.41
168801, 0.03
168802, 0.04
168803, 0.35
168804, 0.58
168805, 0.96
168806, 0.21
168807, 0.97
168808, 0.03
168809, 0.96
168810, 0.15
168811, 0.04
168812, 0.66
168813, 0.91
168814, 0.74
168815, 0.38
168816, 0.05
168817, 0.03
168818, 0.05
168819, 0.55
168820, 0.62
168821, 0.05
168822, 0.63
168823, 0.68
168824, 0.56
168825, 0.27
168826, 0.81
168827, 0.37
168828, 0.24
168829, 0.04
168830, 0.11
168831, 0.46
168832, 0.25
168833, 0.03
168834, 0.09
168835, 0.46
168836, 0.19
168837, 0.61
168838, 0.05
168839, 0.35
168840, 0.86
168841, 0.84
168842, 0.56
168843, 0.12
168844, 0.19
168845, 0.04
168846, 0.05
168847, 0.47
168848, 0.05
168849, 0.24
168850, 0.42
168851, 0.27
168852, 0.44
168853, 0.12
168854, 0.29
168855, 0.50
168856, 0.32
168857, 0.03
168858, 0.25
168859, 0.12
168860, 0.24
168861, 0.15
168862, 0.75
168863, 0.03
168864, 0.69
168865, 0.25
168866, 0.53
168867, 0.04
168868, 0.57
168869, 0.05
168870, 0.79
168871, 0.03
